tipo,codigo,nome,nome_norm,uf,area_ha,detalhe,sul,oeste,norte,leste
conservacao,0000.00.0008,ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DO ARARIPE,area de protecao ambiental da chapada do araripe,"CE, PE, PI",1017366.0,Área de Proteção Ambiental · Federal,-7.84667,-40.88549,-6.99986,-39.01688
conservacao,0000.51.0461,ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES,area de protecao ambiental da chapada dos guimaraes,MT,253440.45,Área de Proteção Ambiental · Estadual,-15.78814,-56.04289,-15.08903,-55.35261
conservacao,0000.16.0886,ÁREA DE PROTEÇÃO AMBIENTAL DA FAZENDINHA,area de protecao ambiental da fazendinha,AP,148.52,Área de Proteção Ambiental · Estadual,-0.05522,-51.14027,-0.04612,-51.11858
conservacao,0000.21.1889,ÁREA DE PROTEÇÃO AMBIENTAL DA FOZ DO RIO DAS PREGUIÇAS - PEQUENOS LENÇÓIS - REGIÃO LAGUNAR ADJACENTE,area de protecao ambiental da foz do rio das preguicas - pequenos lencois - regiao lagunar adjacente,MA,206129.77,Área de Proteção Ambiental · Estadual,-2.91704,-42.85344,-2.55001,-41.81376
conservacao,0000.00.5126,ÁREA DE PROTEÇÃO AMBIENTAL DA FOZ DO RIO DOCE,area de protecao ambiental da foz do rio doce,ES,45417.04,Área de Proteção Ambiental · Federal,-19.7923,-40.0375,-19.27855,-39.66549
conservacao,0000.15.1027,ÁREA DE PROTEÇÃO AMBIENTAL DA ILHA DO COMBU,area de protecao ambiental da ilha do combu,PA,1502.66,Área de Proteção Ambiental · Estadual,-1.52056,-48.49388,-1.48972,-48.43189
conservacao,0000.23.0962,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA,area de protecao ambiental da lagoa da jijoca,CE,3944.49,Área de Proteção Ambiental · Estadual,-2.92616,-40.47383,-2.83652,-40.40296
conservacao,0440.23.3900,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA MARAPONGA,area de protecao ambiental da lagoa da maraponga,CE,31.41,Área de Proteção Ambiental · Municipal,-3.79362,-38.57419,-3.78729,-38.56704
conservacao,0000.23.4867,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA PRECABURA,area de protecao ambiental da lagoa da precabura,CE,629.42,Área de Proteção Ambiental · Estadual,-3.86764,-38.48219,-3.80525,-38.42761
conservacao,4151.33.4635,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA RIBEIRA,area de protecao ambiental da lagoa da ribeira,RJ,4385.14,Área de Proteção Ambiental · Municipal,-22.14079,-41.49509,-22.08768,-41.32507
conservacao,0100.33.3115,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DE CIMA,area de protecao ambiental da lagoa de cima,RJ,1707.69,Área de Proteção Ambiental · Municipal,-21.80054,-41.55892,-21.74719,-41.48359
conservacao,0000.22.4827,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DE NAZARÉ,area de protecao ambiental da lagoa de nazare,PI,9271.6,Área de Proteção Ambiental · Estadual,-7.09088,-42.67977,-6.97493,-42.58877
conservacao,0452.33.2551,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DO IRIRY,area de protecao ambiental da lagoa do iriry,RJ,98.21,Área de Proteção Ambiental · Municipal,-22.51227,-41.92226,-22.49819,-41.90681
conservacao,0000.23.0953,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DO URUAÚ,area de protecao ambiental da lagoa do uruau,CE,3169.24,Área de Proteção Ambiental · Estadual,-4.25186,-38.13584,-4.201,-38.04412
conservacao,0520.32.2920,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GRANDE,area de protecao ambiental da lagoa grande,ES,2612.27,Área de Proteção Ambiental · Municipal,-20.53661,-40.39615,-20.45342,-40.33521
conservacao,0000.32.0333,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY,area de protecao ambiental da lagoa guanandy,ES,5195.21,Área de Proteção Ambiental · Estadual,-21.01003,-40.85044,-20.86022,-40.7558
conservacao,1560.43.1757,AREA DE PROTEÇÃO AMBIENTAL DA LAGOA VERDE,area de protecao ambiental da lagoa verde,RS,470.83,Área de Proteção Ambiental · Municipal,-32.17939,-52.20919,-32.11147,-52.15455
conservacao,0000.27.0921,ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE,area de protecao ambiental da marituba do peixe,AL,18534.25,Área de Proteção Ambiental · Estadual,-10.40655,-36.52077,-10.24341,-36.30258
conservacao,1504.33.4856,ÁREA DE PROTEÇÃO AMBIENTAL DA MATA DO POSTO ZOOTÉCNICO,area de protecao ambiental da mata do posto zootecnico,RJ,113.02,Área de Proteção Ambiental · Municipal,-22.02631,-42.36512,-22.01711,-42.3509
conservacao,0325.50.1643,ÁREA DE PROTEÇÃO AMBIENTAL DA NASCENTE DO RIO SUCURIÚ,area de protecao ambiental da nascente do rio sucuriu,MS,294295.91,Área de Proteção Ambiental · Municipal,-18.98692,-53.49109,-18.03375,-52.75806
conservacao,0227.33.2849,ÁREA DE PROTEÇÃO AMBIENTAL DA PEDRA LISA,area de protecao ambiental da pedra lisa,RJ,2177.62,Área de Proteção Ambiental · Municipal,-22.67619,-43.6234,-22.60995,-43.53421
conservacao,1207.33.4763,ÁREA DE PROTEÇÃO AMBIENTAL DA PEDREIRA DA PRATA,area de protecao ambiental da pedreira da prata,RJ,4435.57,Área de Proteção Ambiental · Municipal,-21.90484,-42.51954,-21.82752,-42.43026
conservacao,0000.29.0302,ÁREA DE PROTEÇÃO AMBIENTAL DA PLATAFORMA CONTINENTAL DO LITORAL NORTE,area de protecao ambiental da plataforma continental do litoral norte,BA,352764.03,Área de Proteção Ambiental · Estadual,-12.95435,-38.35522,-11.45009,-37.11379
conservacao,3500.42.4940,ÁREA DE PROTEÇÃO AMBIENTAL DA PONTA DO ARAÇÁ,area de protecao ambiental da ponta do araca,SC,140.61,Área de Proteção Ambiental · Municipal,-27.13181,-48.531,-27.11039,-48.50763
conservacao,0535.23.3034,ÁREA DE PROTEÇÃO AMBIENTAL DA PRAIA DE PONTA GROSSA,area de protecao ambiental da praia de ponta grossa,CE,16055.09,Área de Proteção Ambiental · Municipal,-4.65178,-37.5409,-4.47196,-37.42627
conservacao,0000.21.1893,ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO DO MARACANÃ,area de protecao ambiental da regiao do maracana,MA,2190.15,Área de Proteção Ambiental · Estadual,-2.66208,-44.31086,-2.59991,-44.2457
conservacao,0000.15.1025,ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO METROLPOLITANA DE BELÉM,area de protecao ambiental da regiao metrolpolitana de belem,PA,5646.57,Área de Proteção Ambiental · Estadual,-1.47873,-48.46,-1.38342,-48.33832
conservacao,0000.00.0010,ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS,area de protecao ambiental da regiao serrana de petropolis,RJ,58690.9,Área de Proteção Ambiental · Federal,-22.62753,-43.37727,-22.32479,-42.89364
conservacao,1500.42.2945,ÁREA DE PROTEÇÃO AMBIENTAL DA REPRESA ALTO RIO PRETO,area de protecao ambiental da represa alto rio preto,SC,15558.15,Área de Proteção Ambiental · Municipal,-26.70395,-49.7082,-26.5341,-49.56529
conservacao,0000.23.0948,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA ARATANHA,area de protecao ambiental da serra da aratanha,CE,6453.16,Área de Proteção Ambiental · Estadual,-4.07628,-38.73307,-3.94442,-38.61736
conservacao,0015.33.3002,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA BOLÍVIA,area de protecao ambiental da serra da bolivia,RJ,1664.21,Área de Proteção Ambiental · Municipal,-21.70404,-42.15385,-21.62821,-42.08422
conservacao,0000.27.4375,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAIÇARA,area de protecao ambiental da serra da caicara,AL,103290.77,Área de Proteção Ambiental · Estadual,-9.4364,-37.55272,-9.07433,-37.06675
conservacao,0555.33.3689,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAMBRAIA,area de protecao ambiental da serra da cambraia,RJ,2433.8,Área de Proteção Ambiental · Municipal,-22.7111,-43.75088,-22.64538,-43.67444
conservacao,0000.52.1753,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DAS GALÉS E DA PORTARIA,area de protecao ambiental da serra das gales e da portaria,GO,35302.82,Área de Proteção Ambiental · Estadual,-17.05361,-50.74528,-16.85917,-50.50833
conservacao,0000.23.0946,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,area de protecao ambiental da serra de baturite,CE,30238.28,Área de Proteção Ambiental · Estadual,-4.46162,-39.09541,-4.13792,-38.83769
conservacao,6405.23.4960,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE ITAPIPOCA,area de protecao ambiental da serra de itapipoca,CE,28584.2,Área de Proteção Ambiental · Municipal,-3.655,-39.77305,-3.4751,-39.46772
conservacao,7700.23.4915,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE MARANGUAPE,area de protecao ambiental da serra de maranguape,CE,5941.07,Área de Proteção Ambiental · Municipal,-3.98379,-38.79415,-3.85668,-38.66997
conservacao,1870.35.4298,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SANTO AMARO,area de protecao ambiental da serra de santo amaro,SP,5415.71,Área de Proteção Ambiental · Municipal,-24.00601,-46.28679,-23.9097,-46.16061
conservacao,0000.33.0727,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA,area de protecao ambiental da serra de sapiatiba,RJ,5959.78,Área de Proteção Ambiental · Estadual,-22.85727,-42.21761,-22.77619,-42.11222
conservacao,5554.33.4924,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO CATUMBI,area de protecao ambiental da serra do catumbi,RJ,1976.03,Área de Proteção Ambiental · Municipal,-22.78683,-43.79692,-22.70879,-43.72465
conservacao,0000.29.1569,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO OURO,area de protecao ambiental da serra do ouro,BA,50689.45,Área de Proteção Ambiental · Estadual,-14.75728,-40.22725,-14.48302,-39.96242
conservacao,0850.35.3219,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO PALMITAL,area de protecao ambiental da serra do palmital,SP,5766.7,Área de Proteção Ambiental · Municipal,-23.06397,-45.8425,-22.96921,-45.70126
conservacao,0680.15.3566,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO SAUBAL,area de protecao ambiental da serra do saubal,PA,167.34,Área de Proteção Ambiental · Municipal,-2.48545,-54.71174,-2.47115,-54.69693
conservacao,0000.52.1749,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DOURADA,area de protecao ambiental da serra dourada,GO,37039.72,Área de Proteção Ambiental · Estadual,-16.1399,-50.45961,-15.88684,-50.0356
conservacao,2106.33.5180,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA VERMELHA,area de protecao ambiental da serra vermelha,RJ,4801.61,Área de Proteção Ambiental · Municipal,-21.81967,-42.12581,-21.73014,-42.03796
conservacao,0190.50.4337,ÁREA DE PROTEÇÃO AMBIENTAL DA SUB BACIA DO RIO PARDO,area de protecao ambiental da sub bacia do rio pardo,MS,110865.35,Área de Proteção Ambiental · Municipal,-22.05555,-53.08039,-21.6155,-52.20608
conservacao,0290.50.3505,ÁREA DE PROTEÇÃO AMBIENTAL DA SUB-BACIA DO RIO APORÉ,area de protecao ambiental da sub-bacia do rio apore,MS,137159.85,Área de Proteção Ambiental · Municipal,-19.28319,-52.44695,-18.74398,-51.53916
conservacao,6259.50.4458,ÁREA DE PROTEÇÃO AMBIENTAL DA SUB-BACIA DO RIO IVINHEMA,area de protecao ambiental da sub-bacia do rio ivinhema,MS,15410.67,Área de Proteção Ambiental · Municipal,-22.63477,-54.02531,-22.43329,-53.74688
conservacao,1207.33.4761,ÁREA DE PROTEÇÃO AMBIENTAL DA USINA,area de protecao ambiental da usina,RJ,858.44,Área de Proteção Ambiental · Municipal,-21.86395,-42.62502,-21.82979,-42.55012
conservacao,0000.42.3962,ÁREA DE PROTEÇÃO AMBIENTAL DA VARGEM DO BRAÇO,area de protecao ambiental da vargem do braco,SC,920.48,Área de Proteção Ambiental · Estadual,-27.80922,-48.84076,-27.73363,-48.77708
conservacao,0233.33.5010,ÁREA DE PROTEÇÃO AMBIENTAL DAS ÁGUAS DE TUCUNS,area de protecao ambiental das aguas de tucuns,RJ,191.69,Área de Proteção Ambiental · Municipal,-22.7997,-41.94142,-22.77995,-41.92286
conservacao,0000.53.1639,ÁREA DE PROTEÇÃO AMBIENTAL DAS BACIAS GAMA E CABEÇA DE VEADO,area de protecao ambiental das bacias gama e cabeca de veado,DF,23624.52,Área de Proteção Ambiental · Estadual,-15.994,-48.02077,-15.84058,-47.81562
conservacao,0455.33.1767,ÁREA DE PROTEÇÃO AMBIENTAL DAS BRISAS,area de protecao ambiental das brisas,RJ,102.84,Área de Proteção Ambiental · Municipal,-23.0006,-43.65973,-22.98455,-43.65011
conservacao,0000.51.0453,ÁREA DE PROTEÇÃO AMBIENTAL DAS CABECEIRAS DO RIO CUIABÁ,area de protecao ambiental das cabeceiras do rio cuiaba,MT,473209.59,Área de Proteção Ambiental · Estadual,-14.77584,-55.77553,-14.10312,-54.86273
conservacao,0000.23.0958,ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DA LAGOINHA,area de protecao ambiental das dunas da lagoinha,CE,498.45,Área de Proteção Ambiental · Estadual,-3.3481,-39.18005,-3.32877,-39.14255
conservacao,0000.23.0950,ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DO LITORAL OESTE,area de protecao ambiental das dunas do litoral oeste,CE,9022.17,Área de Proteção Ambiental · Estadual,-3.56461,-38.97382,-3.42486,-38.82016
conservacao,5000.33.4420,ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS E RESTINGAS,area de protecao ambiental das dunas e restingas,RJ,415.96,Área de Proteção Ambiental · Municipal,-21.79159,-41.02652,-21.61979,-41.011
conservacao,0490.33.3698,ÁREA DE PROTEÇÃO AMBIENTAL DAS ESTÂNCIAS DE PENDOTIBA,area de protecao ambiental das estancias de pendotiba,RJ,92.91,Área de Proteção Ambiental · Municipal,-22.87632,-43.04041,-22.86185,-43.02084
conservacao,0000.29.0304,ÁREA DE PROTEÇÃO AMBIENTAL DAS ILHAS DE TINHARÉ E BOIPEBA,area de protecao ambiental das ilhas de tinhare e boipeba,BA,36160.92,Área de Proteção Ambiental · Estadual,-13.67822,-39.07189,-13.37209,-38.89113
conservacao,0330.33.3969,ÁREA DE PROTEÇÃO AMBIENTAL DAS LAGUNAS E FLORESTAS DE NITERÓI,area de protecao ambiental das lagunas e florestas de niteroi,RJ,8689.25,Área de Proteção Ambiental · Municipal,-22.98966,-43.12039,-22.87529,-42.94308
conservacao,0000.17.1491,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DE ARAGUAINA,area de protecao ambiental das nascentes de araguaina,TO,15596.92,Área de Proteção Ambiental · Estadual,-7.30802,-48.18816,-7.12202,-48.08081
conservacao,6606.50.4658,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO APA,area de protecao ambiental das nascentes do rio apa,MS,19590.36,Área de Proteção Ambiental · Municipal,-22.13071,-56.11222,-21.89498,-55.86738
conservacao,0000.22.4808,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO CANINDÉ,area de protecao ambiental das nascentes do rio caninde,PI,22758.82,Área de Proteção Ambiental · Estadual,-8.44634,-40.98638,-8.23953,-40.77824
conservacao,0000.22.4828,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO LONGÁ,area de protecao ambiental das nascentes do rio longa,PI,11489.1,Área de Proteção Ambiental · Estadual,-5.26412,-42.19656,-5.11972,-42.07024
conservacao,0000.22.4811,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO URUÇUÍ-PRETO,area de protecao ambiental das nascentes do rio urucui-preto,PI,60070.59,Área de Proteção Ambiental · Estadual,-9.54921,-45.48492,-9.08664,-45.02569
conservacao,0000.00.0028,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,area de protecao ambiental das nascentes do rio vermelho,"BA, GO",173967.45,Área de Proteção Ambiental · Federal,-14.68198,-46.33456,-14.1544,-45.90866
conservacao,0000.25.0485,ÁREA DE PROTEÇÃO AMBIENTAL DAS ONÇAS,area de protecao ambiental das oncas,PB,31906.35,Área de Proteção Ambiental · Estadual,-8.30008,-36.97046,-8.00078,-36.62602
conservacao,0000.21.1885,ÁREA DE PROTEÇÃO AMBIENTAL DAS REENTRÂNCIAS MARANHENSES,area de protecao ambiental das reentrancias maranhenses,MA,2633545.61,Área de Proteção Ambiental · Estadual,-2.5837,-46.16289,-0.83369,-43.84205
conservacao,0455.33.4378,"ÁREA DE PROTEÇÃO AMBIENTAL DAS SERRAS DE INHOAÍBA, CANTAGALO E SANTA EUGÊNIA","area de protecao ambiental das serras de inhoaiba, cantagalo e santa eugenia",RJ,2228.38,Área de Proteção Ambiental · Municipal,-22.96992,-43.64994,-22.91097,-43.56591
conservacao,4603.29.5045,ÁREA DE PROTEÇÃO AMBIENTAL DAS SERRAS DE PINDOBAÇU,area de protecao ambiental das serras de pindobacu,BA,3491.0,Área de Proteção Ambiental · Municipal,-10.71555,-40.39744,-10.61731,-40.34345
conservacao,5505.33.4673,ÁREA DE PROTEÇÃO AMBIENTAL DAS SERRAS DO MATO GROSSO - TINGUI - CASTELHAÑAS,area de protecao ambiental das serras do mato grosso - tingui - castelhanas,RJ,9878.92,Área de Proteção Ambiental · Municipal,-22.93279,-42.68107,-22.80501,-42.45393
conservacao,0000.15.1024,ÁREA DE PROTEÇÃO AMBIENTAL DE ALGODOAL-MAIANDEUA,area de protecao ambiental de algodoal-maiandeua,PA,3109.68,Área de Proteção Ambiental · Estadual,-0.6386,-47.59176,-0.57606,-47.5319
conservacao,0680.15.3564,ÁREA DE PROTEÇÃO AMBIENTAL DE ALTER DO CHÃO,area de protecao ambiental de alter do chao,PA,16121.27,Área de Proteção Ambiental · Municipal,-2.57059,-54.98199,-2.42044,-54.85722
conservacao,0000.53.1640,ÁREA DE PROTEÇÃO AMBIENTAL DE CAFURINGA,area de protecao ambiental de cafuringa,DF,46279.69,Área de Proteção Ambiental · Estadual,-15.68839,-48.19949,-15.50054,-47.83941
conservacao,0440.52.4174,AREA DE PROTEÇÃO AMBIENTAL DE CAIAPONIA,area de protecao ambiental de caiaponia,GO,341.32,Área de Proteção Ambiental · Municipal,-17.11114,-51.6515,-17.08592,-51.62887
conservacao,0000.00.0013,ÁREA DE PROTEÇÃO AMBIENTAL DE CAIRUÇU,area de protecao ambiental de cairucu,RJ,32610.33,Área de Proteção Ambiental · Federal,-23.36887,-44.84042,-23.03551,-44.50215
conservacao,0950.35.1570,AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS,area de protecao ambiental de campinas,SP,22294.27,Área de Proteção Ambiental · Municipal,-22.93462,-47.01679,-22.72901,-46.81471
conservacao,0000.00.0014,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,area de protecao ambiental de cananeia-iguape-peruibe,SP,202307.0,Área de Proteção Ambiental · Federal,-25.23399,-48.15897,-24.19339,-47.00073
conservacao,2200.29.3803,ÁREA DE PROTEÇÃO AMBIENTAL DE COSTA DOURADA,area de protecao ambiental de costa dourada,BA,3346.27,Área de Proteção Ambiental · Municipal,-18.33426,-39.6715,-18.08347,-39.5494
conservacao,0420.33.3165,ÁREA DE PROTEÇÃO AMBIENTAL DE ENGENHEIRO PASSOS APAEP,area de protecao ambiental de engenheiro passos apaep,RJ,0.0,Área de Proteção Ambiental · Municipal,-22.50182,-44.68642,-22.39934,-44.63684
conservacao,0000.00.0015,ÁREA DE PROTEÇÃO AMBIENTAL DE FERNANDO DE NORONHA - ROCAS - SÃO PEDRO E SÃO PAULO,area de protecao ambiental de fernando de noronha - rocas - sao pedro e sao paulo,PE,154365.88,Área de Proteção Ambiental · Federal,-3.98331,-33.98326,0.9663,-29.26691
conservacao,0000.33.0735,ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA,area de protecao ambiental de gericino/mendanha,RJ,7974.14,Área de Proteção Ambiental · Estadual,-22.8518,-43.60342,-22.7646,-43.43647
conservacao,0000.26.0967,ÁREA DE PROTEÇÃO AMBIENTAL DE GUADALUPE,area de protecao ambiental de guadalupe,PE,43920.23,Área de Proteção Ambiental · Estadual,-8.81624,-35.27613,-8.58911,-35.00128
conservacao,0000.00.0016,ÁREA DE PROTEÇÃO AMBIENTAL DE GUAPI-MIRIM,area de protecao ambiental de guapi-mirim,RJ,13890.26,Área de Proteção Ambiental · Federal,-22.78214,-43.11141,-22.65976,-42.95174
conservacao,0000.00.0017,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,area de protecao ambiental de guaraquecaba,PR,245640.63,Área de Proteção Ambiental · Federal,-25.48997,-48.77931,-24.97788,-48.08273
conservacao,0000.22.4842,ÁREA DE PROTEÇÃO AMBIENTAL DE INGAZEIRAS,area de protecao ambiental de ingazeiras,PI,653.53,Área de Proteção Ambiental · Estadual,-8.18612,-41.16524,-8.13365,-41.12016
conservacao,0490.33.3699,ÁREA DE PROTEÇÃO AMBIENTAL DE ITAOCA,area de protecao ambiental de itaoca,RJ,3068.41,Área de Proteção Ambiental · Municipal,-22.80415,-43.07321,-22.73414,-42.97009
conservacao,0000.24.1470,AREA DE PROTEÇÃO AMBIENTAL DE JENIPABU,area de protecao ambiental de jenipabu,RN,1872.33,Área de Proteção Ambiental · Estadual,-5.73929,-35.23393,-5.67853,-35.19284
conservacao,0000.29.0299,ÁREA DE PROTEÇÃO AMBIENTAL DE JOANES - IPITANGA,area de protecao ambiental de joanes - ipitanga,BA,66303.95,Área de Proteção Ambiental · Estadual,-12.90551,-38.64819,-12.52946,-38.21136
conservacao,0000.33.0738,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,area de protecao ambiental de macae de cima,RJ,35003.08,Área de Proteção Ambiental · Estadual,-22.45836,-42.5768,-22.29408,-42.20666
conservacao,3401.33.4819,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,area de protecao ambiental de macae de cima,RJ,8155.23,Área de Proteção Ambiental · Municipal,-22.45783,-42.57568,-22.35541,-42.44298
conservacao,0000.33.0726,ÁREA DE PROTEÇÃO AMBIENTAL DE MANGARATIBA,area de protecao ambiental de mangaratiba,RJ,25312.35,Área de Proteção Ambiental · Estadual,-23.10084,-44.19311,-22.84235,-43.87979
