ponto_id,conglomerado,regiao,uf,municipio,lon,lat,bioma
15795,AM_3229,Norte,AM,Apuí,-59.220001,-7.019998,Amazônia
15796,AM_3230,Norte,AM,Apuí,-59.040001,-7.019998,Amazônia
15797,AM_3231,Norte,AM,Apuí,-58.860000,-7.019998,Amazônia
15836,AM_3307,Norte,AM,Apuí,-60.480000,-7.199999,Amazônia
15837,AM_3308,Norte,AM,Apuí,-60.300000,-7.199999,Amazônia
15838,AM_3309,Norte,AM,Apuí,-60.119999,-7.199999,Amazônia
15839,AM_3310,Norte,AM,Apuí,-59.939999,-7.199999,Amazônia
15840,AM_3311,Norte,AM,Apuí,-59.759998,-7.199999,Amazônia
15841,AM_3313,Norte,AM,Apuí,-59.400002,-7.199999,Amazônia
15842,AM_3314,Norte,AM,Apuí,-59.220001,-7.199999,Amazônia
15843,AM_3315,Norte,AM,Apuí,-59.040001,-7.199999,Amazônia
15844,AM_3316,Norte,AM,Apuí,-58.860000,-7.199999,Amazônia
15845,AM_3317,Norte,AM,Apuí,-58.680000,-7.199999,Amazônia
15880,AM_3389,Norte,AM,Apuí,-60.480000,-7.380000,Amazônia
15881,AM_3390,Norte,AM,Apuí,-60.300000,-7.380000,Amazônia
15882,AM_3391,Norte,AM,Apuí,-60.119999,-7.380000,Amazônia
15883,AM_3392,Norte,AM,Apuí,-59.939999,-7.380000,Amazônia
15884,AM_3393,Norte,AM,Apuí,-59.759998,-7.380000,Amazônia
15885,AM_3394,Norte,AM,Apuí,-59.579998,-7.380000,Amazônia
15886,AM_3395,Norte,AM,Apuí,-59.400002,-7.380000,Amazônia
15887,AM_3398,Norte,AM,Apuí,-58.860000,-7.380000,Amazônia
15888,AM_3401,Norte,AM,Apuí,-58.319999,-7.380000,Amazônia
15927,AM_3467,Norte,AM,Apuí,-60.660001,-7.560000,Amazônia
15928,AM_3468,Norte,AM,Apuí,-60.480000,-7.560000,Amazônia
15929,AM_3469,Norte,AM,Apuí,-60.300000,-7.560000,Amazônia
15930,AM_3471,Norte,AM,Apuí,-59.939999,-7.560000,Amazônia
15931,AM_3472,Norte,AM,Apuí,-59.759998,-7.560000,Amazônia
15932,AM_3480,Norte,AM,Apuí,-58.319999,-7.560000,Amazônia
15973,AM_3539,Norte,AM,Apuí,-60.480000,-7.740001,Amazônia
15974,AM_3540,Norte,AM,Apuí,-60.300000,-7.740001,Amazônia
15975,AM_3541,Norte,AM,Apuí,-60.119999,-7.740001,Amazônia
15976,AM_3548,Norte,AM,Apuí,-58.860000,-7.740001,Amazônia
15977,AM_3550,Norte,AM,Apuí,-58.499999,-7.740001,Amazônia
15978,AM_3551,Norte,AM,Apuí,-58.319999,-7.740001,Amazônia
16009,AM_3604,Norte,AM,Apuí,-60.480000,-7.920001,Amazônia
16010,AM_3605,Norte,AM,Apuí,-60.300000,-7.920001,Amazônia
16011,AM_3606,Norte,AM,Apuí,-60.119999,-7.920001,Amazônia
16012,AM_3615,Norte,AM,Apuí,-58.499999,-7.920001,Amazônia
16038,AM_3663,Norte,AM,Apuí,-60.300000,-8.100002,Amazônia
16039,AM_3664,Norte,AM,Apuí,-60.119999,-8.100002,Amazônia
16040,AM_3665,Norte,AM,Apuí,-59.939999,-8.100002,Amazônia
16041,AM_3674,Norte,AM,Apuí,-58.319999,-8.100002,Amazônia
16061,AM_3720,Norte,AM,Apuí,-60.119999,-8.280002,Amazônia
16062,AM_3721,Norte,AM,Apuí,-59.939999,-8.280002,Amazônia
16063,AM_3722,Norte,AM,Apuí,-59.759998,-8.280002,Amazônia
16064,AM_3723,Norte,AM,Apuí,-59.579998,-8.280002,Amazônia
16065,AM_3729,Norte,AM,Apuí,-58.499999,-8.280002,Amazônia
16086,AM_3770,Norte,AM,Apuí,-60.480000,-8.459998,Amazônia
16087,AM_3773,Norte,AM,Apuí,-59.939999,-8.459998,Amazônia
16088,AM_3774,Norte,AM,Apuí,-59.759998,-8.459998,Amazônia
16089,AM_3775,Norte,AM,Apuí,-59.579998,-8.459998,Amazônia
16090,AM_3776,Norte,AM,Apuí,-59.400002,-8.459998,Amazônia
16091,AM_3781,Norte,AM,Apuí,-58.499999,-8.459998,Amazônia
16117,AM_3825,Norte,AM,Apuí,-59.579998,-8.639999,Amazônia
16118,AM_3826,Norte,AM,Apuí,-59.400002,-8.639999,Amazônia
16119,AM_3831,Norte,AM,Apuí,-58.499999,-8.639999,Amazônia
15021,AM_1908,Norte,AM,Atalaia do Norte,-70.740000,-4.319999,Amazônia
15022,AM_1909,Norte,AM,Atalaia do Norte,-70.559999,-4.319999,Amazônia
15023,AM_1910,Norte,AM,Atalaia do Norte,-70.379999,-4.319999,Amazônia
15066,AM_1982,Norte,AM,Atalaia do Norte,-71.639998,-4.500000,Amazônia
15067,AM_1983,Norte,AM,Atalaia do Norte,-71.460002,-4.500000,Amazônia
15068,AM_1986,Norte,AM,Atalaia do Norte,-70.920000,-4.500000,Amazônia
15069,AM_1989,Norte,AM,Atalaia do Norte,-70.379999,-4.500000,Amazônia
15070,AM_1990,Norte,AM,Atalaia do Norte,-70.199998,-4.500000,Amazônia
15118,AM_2062,Norte,AM,Atalaia do Norte,-71.999999,-4.680000,Amazônia
15119,AM_2063,Norte,AM,Atalaia do Norte,-71.819998,-4.680000,Amazônia
15120,AM_2064,Norte,AM,Atalaia do Norte,-71.639998,-4.680000,Amazônia
15173,AM_2144,Norte,AM,Atalaia do Norte,-72.179999,-4.860001,Amazônia
15174,AM_2145,Norte,AM,Atalaia do Norte,-71.999999,-4.860001,Amazônia
15175,AM_2146,Norte,AM,Atalaia do Norte,-71.819998,-4.860001,Amazônia
15234,AM_2226,Norte,AM,Atalaia do Norte,-72.540000,-5.040002,Amazônia
15235,AM_2227,Norte,AM,Atalaia do Norte,-72.360000,-5.040002,Amazônia
15236,AM_2229,Norte,AM,Atalaia do Norte,-71.999999,-5.040002,Amazônia
15294,AM_2309,Norte,AM,Atalaia do Norte,-72.720001,-5.220002,Amazônia
15295,AM_2312,Norte,AM,Atalaia do Norte,-72.179999,-5.220002,Amazônia
15817,AM_3241,Norte,AM,Atalaia do Norte,-72.360000,-7.199999,Amazônia
430,AM_1678,Norte,AM,Autazes,-59.759998,-3.600002,Amazônia
431,AM_1679,Norte,AM,Autazes,-59.579998,-3.600002,Amazônia
432,AM_1680,Norte,AM,Autazes,-59.400002,-3.600002,Amazônia
433,AM_1682,Norte,AM,Autazes,-59.040001,-3.600002,Amazônia
441,AM_1750,Norte,AM,Autazes,-59.759998,-3.779998,Amazônia
442,AM_1751,Norte,AM,Autazes,-59.579998,-3.779998,Amazônia
443,AM_1752,Norte,AM,Autazes,-59.400002,-3.779998,Amazônia
444,AM_1753,Norte,AM,Autazes,-59.220001,-3.779998,Amazônia
450,AM_1822,Norte,AM,Autazes,-59.759998,-3.959998,Amazônia
451,AM_1823,Norte,AM,Autazes,-59.579998,-3.959998,Amazônia
455,AM_1892,Norte,AM,Autazes,-59.939999,-4.139999,Amazônia
456,AM_1893,Norte,AM,Autazes,-59.759998,-4.139999,Amazônia
14253,AM_1009,Norte,AM,Barcelos,-62.639998,-1.980001,Amazônia
14254,AM_1010,Norte,AM,Barcelos,-62.460002,-1.980001,Amazônia
14255,AM_1011,Norte,AM,Barcelos,-62.280001,-1.980001,Amazônia
14256,AM_1012,Norte,AM,Barcelos,-62.100001,-1.980001,Amazônia
13455,AM_103,Norte,AM,Barcelos,-63.180000,1.259999,Amazônia
13501,AM_163,Norte,AM,Barcelos,-63.720001,0.899998,Amazônia
13522,AM_197,Norte,AM,Barcelos,-64.259998,0.720002,Amazônia
13523,AM_198,Norte,AM,Barcelos,-64.080002,0.720002,Amazônia
13524,AM_206,Norte,AM,Barcelos,-62.639998,0.720002,Amazônia
13544,AM_241,Norte,AM,Barcelos,-63.900002,0.540002,Amazônia
13545,AM_243,Norte,AM,Barcelos,-63.540001,0.540002,Amazônia
13546,AM_244,Norte,AM,Barcelos,-63.360000,0.540002,Amazônia
13547,AM_247,Norte,AM,Barcelos,-62.819998,0.540002,Amazônia
13548,AM_248,Norte,AM,Barcelos,-62.639998,0.540002,Amazônia
13569,AM_283,Norte,AM,Barcelos,-63.900002,0.360001,Amazônia
13570,AM_285,Norte,AM,Barcelos,-63.540001,0.360001,Amazônia
13571,AM_286,Norte,AM,Barcelos,-63.360000,0.360001,Amazônia
13572,AM_287,Norte,AM,Barcelos,-63.180000,0.360001,Amazônia
13573,AM_289,Norte,AM,Barcelos,-62.819998,0.360001,Amazônia
13574,AM_290,Norte,AM,Barcelos,-62.639998,0.360001,Amazônia
13595,AM_326,Norte,AM,Barcelos,-63.900002,0.180001,Amazônia
13596,AM_329,Norte,AM,Barcelos,-63.360000,0.180001,Amazônia
13597,AM_330,Norte,AM,Barcelos,-63.180000,0.180001,Amazônia
13598,AM_331,Norte,AM,Barcelos,-62.999999,0.180001,Amazônia
13599,AM_332,Norte,AM,Barcelos,-62.819998,0.180001,Amazônia
13600,AM_333,Norte,AM,Barcelos,-62.639998,0.180001,Amazônia
13625,AM_375,Norte,AM,Barcelos,-63.900002,0.000000,Amazônia
13626,AM_377,Norte,AM,Barcelos,-63.540001,0.000000,Amazônia
13627,AM_378,Norte,AM,Barcelos,-63.360000,0.000000,Amazônia
13628,AM_379,Norte,AM,Barcelos,-63.180000,0.000000,Amazônia
13629,AM_381,Norte,AM,Barcelos,-62.819998,0.000000,Amazônia
13630,AM_382,Norte,AM,Barcelos,-62.639998,0.000000,Amazônia
13655,AM_424,Norte,AM,Barcelos,-64.080002,-0.180001,Amazônia
13656,AM_425,Norte,AM,Barcelos,-63.900002,-0.180001,Amazônia
13657,AM_426,Norte,AM,Barcelos,-63.720001,-0.180001,Amazônia
13658,AM_428,Norte,AM,Barcelos,-63.360000,-0.180001,Amazônia
13659,AM_429,Norte,AM,Barcelos,-63.180000,-0.180001,Amazônia
13660,AM_430,Norte,AM,Barcelos,-62.999999,-0.180001,Amazônia
13661,AM_431,Norte,AM,Barcelos,-62.819998,-0.180001,Amazônia
13662,AM_432,Norte,AM,Barcelos,-62.639998,-0.180001,Amazônia
13690,AM_471,Norte,AM,Barcelos,-64.439999,-0.360001,Amazônia
13691,AM_472,Norte,AM,Barcelos,-64.259998,-0.360001,Amazônia
13692,AM_473,Norte,AM,Barcelos,-64.080002,-0.360001,Amazônia
13693,AM_474,Norte,AM,Barcelos,-63.900002,-0.360001,Amazônia
13694,AM_475,Norte,AM,Barcelos,-63.720001,-0.360001,Amazônia
13695,AM_476,Norte,AM,Barcelos,-63.540001,-0.360001,Amazônia
13696,AM_477,Norte,AM,Barcelos,-63.360000,-0.360001,Amazônia
13697,AM_478,Norte,AM,Barcelos,-63.180000,-0.360001,Amazônia
13698,AM_479,Norte,AM,Barcelos,-62.999999,-0.360001,Amazônia
13699,AM_480,Norte,AM,Barcelos,-62.819998,-0.360001,Amazônia
13700,AM_481,Norte,AM,Barcelos,-62.639998,-0.360001,Amazônia
13723,AM_519,Norte,AM,Barcelos,-64.800000,-0.540002,Amazônia
13724,AM_520,Norte,AM,Barcelos,-64.619999,-0.540002,Amazônia
13725,AM_521,Norte,AM,Barcelos,-64.439999,-0.540002,Amazônia
13726,AM_522,Norte,AM,Barcelos,-64.259998,-0.540002,Amazônia
13727,AM_523,Norte,AM,Barcelos,-64.080002,-0.540002,Amazônia
13728,AM_524,Norte,AM,Barcelos,-63.900002,-0.540002,Amazônia
13729,AM_525,Norte,AM,Barcelos,-63.720001,-0.540002,Amazônia
13730,AM_526,Norte,AM,Barcelos,-63.540001,-0.540002,Amazônia
13731,AM_527,Norte,AM,Barcelos,-63.360000,-0.540002,Amazônia
13732,AM_528,Norte,AM,Barcelos,-63.180000,-0.540002,Amazônia
13733,AM_529,Norte,AM,Barcelos,-62.999999,-0.540002,Amazônia
13734,AM_530,Norte,AM,Barcelos,-62.819998,-0.540002,Amazônia
13770,AM_569,Norte,AM,Barcelos,-64.800000,-0.720002,Amazônia
13771,AM_570,Norte,AM,Barcelos,-64.619999,-0.720002,Amazônia
13772,AM_576,Norte,AM,Barcelos,-63.540001,-0.720002,Amazônia
13773,AM_577,Norte,AM,Barcelos,-63.360000,-0.720002,Amazônia
13774,AM_578,Norte,AM,Barcelos,-63.180000,-0.720002,Amazônia
13775,AM_579,Norte,AM,Barcelos,-62.999999,-0.720002,Amazônia
13776,AM_580,Norte,AM,Barcelos,-62.819998,-0.720002,Amazônia
13825,AM_622,Norte,AM,Barcelos,-64.800000,-0.899998,Amazônia
13826,AM_626,Norte,AM,Barcelos,-64.080002,-0.899998,Amazônia
13827,AM_627,Norte,AM,Barcelos,-63.900002,-0.899998,Amazônia
13828,AM_628,Norte,AM,Barcelos,-63.720001,-0.899998,Amazônia
13829,AM_629,Norte,AM,Barcelos,-63.540001,-0.899998,Amazônia
13830,AM_630,Norte,AM,Barcelos,-63.360000,-0.899998,Amazônia
13831,AM_631,Norte,AM,Barcelos,-63.180000,-0.899998,Amazônia
13832,AM_632,Norte,AM,Barcelos,-62.999999,-0.899998,Amazônia
13833,AM_633,Norte,AM,Barcelos,-62.819998,-0.899998,Amazônia
13834,AM_634,Norte,AM,Barcelos,-62.639998,-0.899998,Amazônia
13835,AM_635,Norte,AM,Barcelos,-62.460002,-0.899998,Amazônia
13880,AM_679,Norte,AM,Barcelos,-64.800000,-1.079999,Amazônia
13881,AM_683,Norte,AM,Barcelos,-64.080002,-1.079999,Amazônia
13882,AM_684,Norte,AM,Barcelos,-63.900002,-1.079999,Amazônia
13883,AM_685,Norte,AM,Barcelos,-63.720001,-1.079999,Amazônia
13884,AM_686,Norte,AM,Barcelos,-63.540001,-1.079999,Amazônia
13885,AM_687,Norte,AM,Barcelos,-63.360000,-1.079999,Amazônia
13886,AM_689,Norte,AM,Barcelos,-62.999999,-1.079999,Amazônia
13887,AM_690,Norte,AM,Barcelos,-62.819998,-1.079999,Amazônia
13888,AM_691,Norte,AM,Barcelos,-62.639998,-1.079999,Amazônia
13889,AM_692,Norte,AM,Barcelos,-62.460002,-1.079999,Amazônia
13890,AM_693,Norte,AM,Barcelos,-62.280001,-1.079999,Amazônia
13940,AM_747,Norte,AM,Barcelos,-62.999999,-1.259999,Amazônia
13941,AM_748,Norte,AM,Barcelos,-62.819998,-1.259999,Amazônia
13942,AM_749,Norte,AM,Barcelos,-62.639998,-1.259999,Amazônia
13943,AM_750,Norte,AM,Barcelos,-62.460002,-1.259999,Amazônia
13944,AM_751,Norte,AM,Barcelos,-62.280001,-1.259999,Amazônia
13945,AM_752,Norte,AM,Barcelos,-62.100001,-1.259999,Amazônia
14003,AM_805,Norte,AM,Barcelos,-63.540001,-1.440000,Amazônia
14004,AM_806,Norte,AM,Barcelos,-63.360000,-1.440000,Amazônia
14005,AM_807,Norte,AM,Barcelos,-63.180000,-1.440000,Amazônia
14006,AM_808,Norte,AM,Barcelos,-62.999999,-1.440000,Amazônia
14007,AM_813,Norte,AM,Barcelos,-62.100001,-1.440000,Amazônia
14008,AM_814,Norte,AM,Barcelos,-61.920000,-1.440000,Amazônia
14009,AM_815,Norte,AM,Barcelos,-61.740000,-1.440000,Amazônia
14082,AM_866,Norte,AM,Barcelos,-63.900002,-1.620000,Amazônia
14083,AM_867,Norte,AM,Barcelos,-63.720001,-1.620000,Amazônia
14084,AM_868,Norte,AM,Barcelos,-63.540001,-1.620000,Amazônia
14085,AM_869,Norte,AM,Barcelos,-63.360000,-1.620000,Amazônia
14086,AM_870,Norte,AM,Barcelos,-63.180000,-1.620000,Amazônia
14087,AM_871,Norte,AM,Barcelos,-62.999999,-1.620000,Amazônia
14088,AM_872,Norte,AM,Barcelos,-62.819998,-1.620000,Amazônia
14089,AM_873,Norte,AM,Barcelos,-62.639998,-1.620000,Amazônia
14090,AM_875,Norte,AM,Barcelos,-62.280001,-1.620000,Amazônia
14091,AM_876,Norte,AM,Barcelos,-62.100001,-1.620000,Amazônia
14092,AM_877,Norte,AM,Barcelos,-61.920000,-1.620000,Amazônia
14093,AM_878,Norte,AM,Barcelos,-61.740000,-1.620000,Amazônia
14094,AM_879,Norte,AM,Barcelos,-61.559999,-1.620000,Amazônia
14172,AM_926,Norte,AM,Barcelos,-65.160001,-1.800001,Amazônia
14173,AM_933,Norte,AM,Barcelos,-63.900002,-1.800001,Amazônia
14174,AM_934,Norte,AM,Barcelos,-63.720001,-1.800001,Amazônia
14175,AM_935,Norte,AM,Barcelos,-63.540001,-1.800001,Amazônia
14176,AM_938,Norte,AM,Barcelos,-62.999999,-1.800001,Amazônia
14177,AM_939,Norte,AM,Barcelos,-62.819998,-1.800001,Amazônia
14178,AM_940,Norte,AM,Barcelos,-62.639998,-1.800001,Amazônia
14179,AM_941,Norte,AM,Barcelos,-62.460002,-1.800001,Amazônia
14180,AM_942,Norte,AM,Barcelos,-62.280001,-1.800001,Amazônia
14181,AM_943,Norte,AM,Barcelos,-62.100001,-1.800001,Amazônia
14182,AM_944,Norte,AM,Barcelos,-61.920000,-1.800001,Amazônia
14183,AM_945,Norte,AM,Barcelos,-61.740000,-1.800001,Amazônia
14184,AM_946,Norte,AM,Barcelos,-61.559999,-1.800001,Amazônia
14512,AM_1327,Norte,AM,Barreirinha,-57.420000,-2.699999,Amazônia
14513,AM_1328,Norte,AM,Barreirinha,-57.240000,-2.699999,Amazônia
14571,AM_1401,Norte,AM,Barreirinha,-57.420000,-2.880000,Amazônia
14572,AM_1402,Norte,AM,Barreirinha,-57.240000,-2.880000,Amazônia
14573,AM_1403,Norte,AM,Barreirinha,-57.059999,-2.880000,Amazônia
14574,AM_1404,Norte,AM,Barreirinha,-56.879999,-2.880000,Amazônia
14637,AM_1474,Norte,AM,Barreirinha,-57.420000,-3.060000,Amazônia
14638,AM_1475,Norte,AM,Barreirinha,-57.240000,-3.060000,Amazônia
14639,AM_1476,Norte,AM,Barreirinha,-57.059999,-3.060000,Amazônia
14696,AM_1547,Norte,AM,Barreirinha,-57.420000,-3.240001,Amazônia
14697,AM_1548,Norte,AM,Barreirinha,-57.240000,-3.240001,Amazônia
15071,AM_1991,Norte,AM,Benjamin Constant,-70.020002,-4.500000,Amazônia
15121,AM_2073,Norte,AM,Benjamin Constant,-70.020002,-4.680000,Amazônia
14878,AM_1741,Norte,AM,Beruri,-61.379999,-3.779998,Amazônia
14879,AM_1742,Norte,AM,Beruri,-61.199998,-3.779998,Amazônia
14945,AM_1813,Norte,AM,Beruri,-61.379999,-3.959998,Amazônia
14946,AM_1814,Norte,AM,Beruri,-61.199998,-3.959998,Amazônia
14995,AM_1883,Norte,AM,Beruri,-61.559999,-4.139999,Amazônia
14996,AM_1884,Norte,AM,Beruri,-61.379999,-4.139999,Amazônia
15039,AM_1955,Norte,AM,Beruri,-61.920000,-4.319999,Amazônia
15040,AM_1956,Norte,AM,Beruri,-61.740000,-4.319999,Amazônia
15041,AM_1957,Norte,AM,Beruri,-61.559999,-4.319999,Amazônia
15042,AM_1960,Norte,AM,Beruri,-61.020002,-4.319999,Amazônia
15090,AM_2035,Norte,AM,Beruri,-62.100001,-4.500000,Amazônia
15091,AM_2036,Norte,AM,Beruri,-61.920000,-4.500000,Amazônia
15092,AM_2040,Norte,AM,Beruri,-61.199998,-4.500000,Amazônia
15143,AM_2117,Norte,AM,Beruri,-62.100001,-4.680000,Amazônia
15144,AM_2118,Norte,AM,Beruri,-61.920000,-4.680000,Amazônia
15145,AM_2121,Norte,AM,Beruri,-61.379999,-4.680000,Amazônia
15198,AM_2197,Norte,AM,Beruri,-62.639998,-4.860001,Amazônia
15199,AM_2198,Norte,AM,Beruri,-62.460002,-4.860001,Amazônia
15200,AM_2199,Norte,AM,Beruri,-62.280001,-4.860001,Amazônia
15201,AM_2200,Norte,AM,Beruri,-62.100001,-4.860001,Amazônia
15202,AM_2203,Norte,AM,Beruri,-61.559999,-4.860001,Amazônia
15258,AM_2282,Norte,AM,Beruri,-62.460002,-5.040002,Amazônia
15259,AM_2283,Norte,AM,Beruri,-62.280001,-5.040002,Amazônia
15260,AM_2285,Norte,AM,Beruri,-61.920000,-5.040002,Amazônia
15261,AM_2286,Norte,AM,Beruri,-61.740000,-5.040002,Amazônia
15309,AM_2368,Norte,AM,Beruri,-62.100001,-5.220002,Amazônia
15310,AM_2369,Norte,AM,Beruri,-61.920000,-5.220002,Amazônia
15359,AM_2453,Norte,AM,Beruri,-62.100001,-5.399998,Amazônia
14635,AM_1472,Norte,AM,Boa Vista do Ramos,-57.780001,-3.060000,Amazônia
14636,AM_1473,Norte,AM,Boa Vista do Ramos,-57.600001,-3.060000,Amazônia
14695,AM_1546,Norte,AM,Boa Vista do Ramos,-57.600001,-3.240001,Amazônia
14759,AM_1619,Norte,AM,Boa Vista do Ramos,-57.420000,-3.420001,Amazônia
16099,AM_3782,Norte,AM,Boca do Acre,-69.119999,-8.639999,Amazônia
16100,AM_3783,Norte,AM,Boca do Acre,-68.939999,-8.639999,Amazônia
16101,AM_3784,Norte,AM,Boca do Acre,-68.759998,-8.639999,Amazônia
16102,AM_3792,Norte,AM,Boca do Acre,-67.319998,-8.639999,Amazônia
16103,AM_3793,Norte,AM,Boca do Acre,-67.139998,-8.639999,Amazônia
16125,AM_3832,Norte,AM,Boca do Acre,-68.759998,-8.819999,Amazônia
16126,AM_3833,Norte,AM,Boca do Acre,-68.580002,-8.819999,Amazônia
16127,AM_3838,Norte,AM,Boca do Acre,-67.679999,-8.819999,Amazônia
16128,AM_3839,Norte,AM,Boca do Acre,-67.499999,-8.819999,Amazônia
16129,AM_3840,Norte,AM,Boca do Acre,-67.319998,-8.819999,Amazônia
16130,AM_3841,Norte,AM,Boca do Acre,-67.139998,-8.819999,Amazônia
16145,AM_3859,Norte,AM,Boca do Acre,-68.580002,-9.000000,Amazônia
16146,AM_3862,Norte,AM,Boca do Acre,-68.040001,-9.000000,Amazônia
16147,AM_3863,Norte,AM,Boca do Acre,-67.860000,-9.000000,Amazônia
16148,AM_3864,Norte,AM,Boca do Acre,-67.679999,-9.000000,Amazônia
16149,AM_3865,Norte,AM,Boca do Acre,-67.499999,-9.000000,Amazônia
16165,AM_3881,Norte,AM,Boca do Acre,-68.220001,-9.180000,Amazônia
16166,AM_3882,Norte,AM,Boca do Acre,-68.040001,-9.180000,Amazônia
16167,AM_3883,Norte,AM,Boca do Acre,-67.860000,-9.180000,Amazônia
16168,AM_3885,Norte,AM,Boca do Acre,-67.499999,-9.180000,Amazônia
16169,AM_3886,Norte,AM,Boca do Acre,-67.319998,-9.180000,Amazônia
16193,AM_3900,Norte,AM,Boca do Acre,-67.860000,-9.360001,Amazônia
16194,AM_3901,Norte,AM,Boca do Acre,-67.679999,-9.360001,Amazônia
16195,AM_3902,Norte,AM,Boca do Acre,-67.499999,-9.360001,Amazônia
16223,AM_3915,Norte,AM,Boca do Acre,-67.499999,-9.540001,Amazônia
16224,AM_3916,Norte,AM,Boca do Acre,-67.319998,-9.540001,Amazônia
14947,AM_1824,Norte,AM,Borba,-59.400002,-3.959998,Amazônia
14948,AM_1825,Norte,AM,Borba,-59.220001,-3.959998,Amazônia
14997,AM_1889,Norte,AM,Borba,-60.480000,-4.139999,Amazônia
14998,AM_1894,Norte,AM,Borba,-59.579998,-4.139999,Amazônia
14999,AM_1895,Norte,AM,Borba,-59.400002,-4.139999,Amazônia
15000,AM_1899,Norte,AM,Borba,-58.680000,-4.139999,Amazônia
15043,AM_1961,Norte,AM,Borba,-60.840002,-4.319999,Amazônia
15044,AM_1967,Norte,AM,Borba,-59.759998,-4.319999,Amazônia
15045,AM_1968,Norte,AM,Borba,-59.579998,-4.319999,Amazônia
15046,AM_1973,Norte,AM,Borba,-58.680000,-4.319999,Amazônia
15093,AM_2041,Norte,AM,Borba,-61.020002,-4.500000,Amazônia
15094,AM_2048,Norte,AM,Borba,-59.759998,-4.500000,Amazônia
15095,AM_2049,Norte,AM,Borba,-59.579998,-4.500000,Amazônia
15096,AM_2054,Norte,AM,Borba,-58.680000,-4.500000,Amazônia
15097,AM_2055,Norte,AM,Borba,-58.499999,-4.500000,Amazônia
15098,AM_2056,Norte,AM,Borba,-58.319999,-4.500000,Amazônia
15146,AM_2122,Norte,AM,Borba,-61.199998,-4.680000,Amazônia
15147,AM_2123,Norte,AM,Borba,-61.020002,-4.680000,Amazônia
15148,AM_2127,Norte,AM,Borba,-60.300000,-4.680000,Amazônia
15149,AM_2129,Norte,AM,Borba,-59.939999,-4.680000,Amazônia
15150,AM_2130,Norte,AM,Borba,-59.759998,-4.680000,Amazônia
15151,AM_2137,Norte,AM,Borba,-58.499999,-4.680000,Amazônia
15152,AM_2138,Norte,AM,Borba,-58.319999,-4.680000,Amazônia
15205,AM_2206,Norte,AM,Borba,-61.020002,-4.860001,Amazônia
15206,AM_2208,Norte,AM,Borba,-60.660001,-4.860001,Amazônia
15207,AM_2209,Norte,AM,Borba,-60.480000,-4.860001,Amazônia
15208,AM_2210,Norte,AM,Borba,-60.300000,-4.860001,Amazônia
15209,AM_2211,Norte,AM,Borba,-60.119999,-4.860001,Amazônia
15210,AM_2213,Norte,AM,Borba,-59.759998,-4.860001,Amazônia
15211,AM_2220,Norte,AM,Borba,-58.499999,-4.860001,Amazônia
15266,AM_2291,Norte,AM,Borba,-60.840002,-5.040002,Amazônia
15267,AM_2292,Norte,AM,Borba,-60.660001,-5.040002,Amazônia
15268,AM_2293,Norte,AM,Borba,-60.480000,-5.040002,Amazônia
15269,AM_2294,Norte,AM,Borba,-60.300000,-5.040002,Amazônia
15271,AM_2297,Norte,AM,Borba,-59.759998,-5.040002,Amazônia
15272,AM_2304,Norte,AM,Borba,-58.499999,-5.040002,Amazônia
15323,AM_2386,Norte,AM,Borba,-58.860000,-5.220002,Amazônia
15324,AM_2387,Norte,AM,Borba,-58.680000,-5.220002,Amazônia
15372,AM_2467,Norte,AM,Borba,-59.579998,-5.399998,Amazônia
15373,AM_2471,Norte,AM,Borba,-58.860000,-5.399998,Amazônia
15494,AM_2723,Norte,AM,Borba,-59.220001,-5.940000,Amazônia
15495,AM_2724,Norte,AM,Borba,-59.040001,-5.940000,Amazônia
15536,AM_2807,Norte,AM,Borba,-59.220001,-6.120000,Amazônia
15537,AM_2808,Norte,AM,Borba,-59.040001,-6.120000,Amazônia
15592,AM_2891,Norte,AM,Borba,-59.220001,-6.300001,Amazônia
15593,AM_2892,Norte,AM,Borba,-59.040001,-6.300001,Amazônia
15651,AM_2971,Norte,AM,Borba,-59.759998,-6.480001,Amazônia
15652,AM_2972,Norte,AM,Borba,-59.579998,-6.480001,Amazônia
15653,AM_2974,Norte,AM,Borba,-59.220001,-6.480001,Amazônia
15698,AM_3056,Norte,AM,Borba,-59.759998,-6.660002,Amazônia
15699,AM_3057,Norte,AM,Borba,-59.579998,-6.660002,Amazônia
14507,AM_1302,Norte,AM,Caapiranga,-61.920000,-2.699999,Amazônia
14565,AM_1376,Norte,AM,Caapiranga,-61.920000,-2.880000,Amazônia
14566,AM_1377,Norte,AM,Caapiranga,-61.740000,-2.880000,Amazônia
14567,AM_1378,Norte,AM,Caapiranga,-61.559999,-2.880000,Amazônia
14630,AM_1450,Norte,AM,Caapiranga,-61.740000,-3.060000,Amazônia
14631,AM_1451,Norte,AM,Caapiranga,-61.559999,-3.060000,Amazônia
14632,AM_1452,Norte,AM,Caapiranga,-61.379999,-3.060000,Amazônia
14692,AM_1524,Norte,AM,Caapiranga,-61.559999,-3.240001,Amazônia
14693,AM_1525,Norte,AM,Caapiranga,-61.379999,-3.240001,Amazônia
396,AM_1526,Norte,AM,Caapiranga,-61.199998,-3.240001,Amazônia
14753,AM_1597,Norte,AM,Caapiranga,-61.379999,-3.420001,Amazônia
14754,AM_1598,Norte,AM,Caapiranga,-61.199998,-3.420001,Amazônia
