regiao,uf,municipio,bioma,pontos,lon_min,lat_min,lon_max,lat_max
Norte,RR,São Luiz do Anauá,Amazônia,3,-60.1200,0.7200,-60.1200,1.0800
Norte,TO,Abreulândia,Cerrado,5,-49.6800,-9.7200,-49.1400,-9.1800
Norte,TO,Aguiarnópolis,Cerrado,1,-47.5200,-6.4800,-47.5200,-6.4800
Norte,TO,Aliança do Tocantins,Cerrado,4,-49.1400,-11.3400,-48.6000,-11.3400
Norte,TO,Almas,Cerrado,11,-47.5200,-11.8800,-46.8000,-11.1600
Norte,TO,Alvorada,Cerrado,1,-49.1400,-12.4200,-49.1400,-12.4200
Norte,TO,Ananás,Amazônia,3,-48.2400,-6.3000,-48.0600,-6.1200
Norte,TO,Angico,Cerrado,1,-47.8800,-6.4800,-47.8800,-6.4800
Norte,TO,Aparecida do Rio Negro,Cerrado,4,-48.0600,-10.0800,-47.8800,-9.9000
Norte,TO,Aragominas,Amazônia,3,-48.7800,-7.0200,-48.6000,-6.8400
Norte,TO,Araguacema,Cerrado,6,-49.6800,-9.1800,-49.3200,-8.6400
Norte,TO,Araguanã,Amazônia,2,-48.6000,-6.8400,-48.4200,-6.6600
Norte,TO,Araguatins,Amazônia,3,-48.4200,-5.7600,-48.2400,-5.4000
Norte,TO,Araguatins,Cerrado,3,-48.0600,-5.7600,-47.8800,-5.5800
Norte,TO,Araguaçu,Cerrado,12,-50.2200,-13.1400,-49.3200,-12.6000
Norte,TO,Araguaína,Amazônia,7,-49.1400,-7.3800,-48.2400,-7.0200
Norte,TO,Araguaína,Cerrado,3,-48.6000,-7.5600,-48.0600,-7.3800
Norte,TO,Arapoema,Amazônia,3,-49.1400,-7.7400,-48.7800,-7.7400
Norte,TO,Arraias,Cerrado,16,-47.5200,-13.1400,-46.6200,-12.4200
Norte,TO,Augustinópolis,Amazônia,1,-48.0600,-5.4000,-48.0600,-5.4000
Norte,TO,Augustinópolis,Cerrado,1,-47.8800,-5.5800,-47.8800,-5.5800
Norte,TO,Aurora do Tocantins,Cerrado,2,-46.6200,-12.6000,-46.4400,-12.6000
Norte,TO,Babaçulândia,Cerrado,3,-48.0600,-7.2000,-47.7000,-7.0200
Norte,TO,Bandeirantes do Tocantins,Amazônia,2,-48.7800,-8.1000,-48.7800,-7.9200
Norte,TO,Bandeirantes do Tocantins,Cerrado,2,-48.6000,-7.9200,-48.6000,-7.7400
Norte,TO,Barra do Ouro,Cerrado,3,-47.7000,-7.9200,-47.5200,-7.5600
Norte,TO,Barrolândia,Cerrado,1,-48.7800,-9.9000,-48.7800,-9.9000
Norte,TO,Bernardo Sayão,Amazônia,3,-49.1400,-8.1000,-48.9600,-7.9200
Norte,TO,Bom Jesus do Tocantins,Cerrado,3,-48.0600,-9.0000,-47.7000,-9.0000
Norte,TO,Brasilândia do Tocantins,Cerrado,1,-48.4200,-8.2800,-48.4200,-8.2800
Norte,TO,Brejinho de Nazaré,Cerrado,4,-48.7800,-11.1600,-48.4200,-10.8000
Norte,TO,Cachoeirinha,Cerrado,1,-47.8800,-6.1200,-47.8800,-6.1200
Norte,TO,Campos Lindos,Cerrado,8,-46.9800,-8.4600,-46.6200,-7.9200
Norte,TO,Cariri do Tocantins,Cerrado,3,-49.3200,-12.0600,-49.1400,-11.8800
Norte,TO,Carmolândia,Amazônia,1,-48.4200,-7.0200,-48.4200,-7.0200
Norte,TO,Caseara,Cerrado,4,-49.8600,-9.5400,-49.6800,-9.1800
Norte,TO,Centenário,Cerrado,4,-47.5200,-9.1800,-47.3400,-9.0000
Norte,TO,Chapada da Natividade,Cerrado,5,-48.0600,-11.7000,-47.7000,-11.3400
Norte,TO,Chapada de Areia,Cerrado,2,-49.3200,-10.2600,-49.1400,-10.0800
Norte,TO,Colinas do Tocantins,Amazônia,2,-48.6000,-8.2800,-48.6000,-8.1000
Norte,TO,Colméia,Amazônia,2,-48.7800,-8.8200,-48.7800,-8.6400
Norte,TO,Colméia,Cerrado,1,-48.6000,-8.8200,-48.6000,-8.8200
Norte,TO,Conceição do Tocantins,Cerrado,7,-47.5200,-12.4200,-47.1600,-11.8800
Norte,TO,Couto Magalhães,Cerrado,4,-49.3200,-8.6400,-49.1400,-8.2800
Norte,TO,Cristalândia,Cerrado,5,-49.5000,-10.8000,-49.1400,-10.6200
Norte,TO,Crixás do Tocantins,Cerrado,4,-49.3200,-11.1600,-48.7800,-11.1600
Norte,TO,Darcinópolis,Amazônia,1,-48.0600,-6.6600,-48.0600,-6.6600
Norte,TO,Darcinópolis,Cerrado,3,-47.8800,-6.8400,-47.7000,-6.6600
Norte,TO,Dianópolis,Cerrado,7,-46.9800,-12.0600,-46.6200,-11.5200
Norte,TO,Divinópolis do Tocantins,Cerrado,6,-49.6800,-9.9000,-48.9600,-9.3600
Norte,TO,Dois Irmãos do Tocantins,Cerrado,11,-49.3200,-9.5400,-48.7800,-9.0000
Norte,TO,Dueré,Cerrado,9,-49.6800,-11.7000,-48.9600,-11.1600
Norte,TO,Esperantina,Amazônia,1,-48.6000,-5.4000,-48.6000,-5.4000
Norte,TO,Figueirópolis,Cerrado,7,-49.5000,-12.4200,-48.9600,-12.0600
Norte,TO,Filadélfia,Cerrado,6,-48.0600,-7.5600,-47.5200,-7.3800
Norte,TO,Formoso do Araguaia,Cerrado,11,-49.8600,-12.0600,-49.3200,-11.5200
Norte,TO,Fátima,Cerrado,1,-48.9600,-10.8000,-48.9600,-10.8000
Norte,TO,Goianorte,Cerrado,4,-49.1400,-9.0000,-48.7800,-8.8200
Norte,TO,Goiatins,Cerrado,11,-47.8800,-8.2800,-47.1600,-7.7400
Norte,TO,Guaraí,Amazônia,1,-48.6000,-8.6400,-48.6000,-8.6400
Norte,TO,Guaraí,Cerrado,3,-48.4200,-8.8200,-48.2400,-8.6400
Norte,TO,Gurupi,Cerrado,5,-49.1400,-11.8800,-48.7800,-11.5200
Norte,TO,Ipueiras,Cerrado,1,-48.4200,-11.1600,-48.4200,-11.1600
Norte,TO,Itacajá,Cerrado,4,-47.8800,-8.6400,-47.7000,-8.2800
Norte,TO,Itaguatins,Cerrado,2,-47.7000,-5.7600,-47.5200,-5.7600
Norte,TO,Itapiratins,Cerrado,4,-48.0600,-8.6400,-48.0600,-8.1000
Norte,TO,Itaporã do Tocantins,Amazônia,2,-48.7800,-8.4600,-48.7800,-8.2800
Norte,TO,Jaú do Tocantins,Cerrado,5,-48.7800,-12.9600,-48.6000,-12.6000
Norte,TO,Juarina,Amazônia,1,-49.1400,-8.1000,-49.1400,-8.1000
Norte,TO,Lagoa da Confusão,Cerrado,6,-49.8600,-11.3400,-49.6800,-10.6200
Norte,TO,Lagoa do Tocantins,Cerrado,3,-47.5200,-10.4400,-47.3400,-10.2600
Norte,TO,Lajeado,Cerrado,1,-48.2400,-9.9000,-48.2400,-9.9000
Norte,TO,Lavandeira,Cerrado,2,-46.4400,-12.9600,-46.2600,-12.7800
Norte,TO,Lizarda,Cerrado,14,-47.1600,-9.9000,-46.6200,-9.0000
Norte,TO,Marianópolis do Tocantins,Cerrado,6,-49.8600,-9.9000,-49.5000,-9.7200
Norte,TO,Mateiros,Cerrado,26,-46.9800,-11.1600,-45.7200,-10.2600
Norte,TO,Maurilândia do Tocantins,Cerrado,1,-47.5200,-5.9400,-47.5200,-5.9400
Norte,TO,Miracema do Tocantins,Cerrado,6,-48.7800,-9.9000,-48.4200,-9.5400
Norte,TO,Miranorte,Cerrado,3,-48.7800,-9.5400,-48.6000,-9.3600
Norte,TO,Monte Santo do Tocantins,Cerrado,3,-49.1400,-10.0800,-48.9600,-9.9000
Norte,TO,Monte do Carmo,Cerrado,9,-48.2400,-10.9800,-47.8800,-10.4400
Norte,TO,Muricilândia,Amazônia,3,-48.9600,-7.2000,-48.6000,-6.8400
Norte,TO,Natividade,Cerrado,6,-47.7000,-12.0600,-47.5200,-11.5200
Norte,TO,Nazaré,Cerrado,1,-47.8800,-6.3000,-47.8800,-6.3000
Norte,TO,Nova Olinda,Cerrado,4,-48.4200,-7.7400,-48.2400,-7.5600
Norte,TO,Nova Rosalândia,Cerrado,1,-48.9600,-10.6200,-48.9600,-10.6200
Norte,TO,Novo Acordo,Cerrado,6,-47.7000,-10.2600,-47.1600,-10.0800
Norte,TO,Novo Alegre,Cerrado,1,-46.6200,-12.9600,-46.6200,-12.9600
Norte,TO,Novo Jardim,Cerrado,3,-46.6200,-11.8800,-46.4400,-11.7000
Norte,TO,Palmas,Cerrado,4,-48.2400,-10.2600,-47.8800,-10.0800
Norte,TO,Palmeirante,Cerrado,7,-48.4200,-8.1000,-47.8800,-7.7400
Norte,TO,Palmeiras do Tocantins,Cerrado,2,-47.7000,-6.6600,-47.5200,-6.6600
Norte,TO,Palmeirópolis,Cerrado,4,-48.4200,-13.1400,-48.2400,-12.9600
Norte,TO,Paranã,Cerrado,28,-48.2400,-13.3200,-47.3400,-12.0600
Norte,TO,Paraíso do Tocantins,Cerrado,3,-48.9600,-10.2600,-48.7800,-10.0800
Norte,TO,Pau D'Arco,Amazônia,4,-49.3200,-7.5600,-48.7800,-7.5600
Norte,TO,Pedro Afonso,Cerrado,5,-48.2400,-9.3600,-47.7000,-9.1800
Norte,TO,Peixe,Cerrado,13,-48.9600,-12.4200,-48.2400,-11.5200
Norte,TO,Pequizeiro,Amazônia,2,-48.9600,-8.4600,-48.9600,-8.2800
Norte,TO,Pequizeiro,Cerrado,1,-48.9600,-8.6400,-48.9600,-8.6400
Norte,TO,Pindorama do Tocantins,Cerrado,5,-47.7000,-11.3400,-47.3400,-10.9800
Norte,TO,Piraquê,Amazônia,3,-48.2400,-6.8400,-48.2400,-6.4800
Norte,TO,Pium,Cerrado,16,-50.0400,-10.4400,-49.1400,-9.3600
Norte,TO,Ponte Alta do Bom Jesus,Cerrado,4,-46.8000,-12.2400,-46.4400,-11.8800
Norte,TO,Ponte Alta do Tocantins,Cerrado,17,-47.7000,-11.1600,-46.9800,-10.4400
Norte,TO,Porto Nacional,Cerrado,14,-48.7800,-10.9800,-48.2400,-10.0800
Norte,TO,Presidente Kennedy,Amazônia,1,-48.6000,-8.4600,-48.6000,-8.4600
Norte,TO,Presidente Kennedy,Cerrado,1,-48.4200,-8.4600,-48.4200,-8.4600
Norte,TO,Pugmil,Cerrado,2,-48.9600,-10.4400,-48.7800,-10.4400
Norte,TO,Recursolândia,Cerrado,6,-47.3400,-8.8200,-46.9800,-8.4600
Norte,TO,Riachinho,Amazônia,1,-48.0600,-6.4800,-48.0600,-6.4800
Norte,TO,Rio Sono,Cerrado,16,-47.8800,-9.9000,-47.1600,-9.3600
Norte,TO,Rio da Conceição,Cerrado,2,-46.8000,-11.3400,-46.6200,-11.3400
Norte,TO,Rio dos Bois,Cerrado,2,-48.4200,-9.3600,-48.4200,-9.1800
Norte,TO,Sampaio,Amazônia,1,-47.8800,-5.4000,-47.8800,-5.4000
Norte,TO,Sandolândia,Cerrado,9,-50.0400,-12.6000,-49.6800,-12.2400
Norte,TO,Santa Fé do Araguaia,Amazônia,5,-49.1400,-7.2000,-48.7800,-7.0200
Norte,TO,Santa Maria do Tocantins,Cerrado,4,-48.0600,-8.8200,-47.5200,-8.8200
Norte,TO,Santa Rita do Tocantins,Cerrado,7,-49.6800,-11.1600,-48.9600,-10.8000
Norte,TO,Santa Rosa do Tocantins,Cerrado,6,-48.4200,-11.5200,-47.8800,-11.3400
Norte,TO,Santa Tereza do Tocantins,Cerrado,1,-47.7000,-10.2600,-47.7000,-10.2600
Norte,TO,Santa Terezinha do Tocantins,Cerrado,1,-47.7000,-6.4800,-47.7000,-6.4800
Norte,TO,Silvanópolis,Cerrado,4,-48.2400,-11.1600,-47.8800,-10.9800
Norte,TO,Sucupira,Cerrado,2,-48.7800,-12.2400,-48.7800,-12.0600
Norte,TO,São Bento do Tocantins,Cerrado,3,-48.0600,-6.1200,-47.8800,-5.9400
Norte,TO,São Félix do Tocantins,Cerrado,4,-46.9800,-10.0800,-46.4400,-10.0800
Norte,TO,São Miguel do Tocantins,Cerrado,1,-47.5200,-5.5800,-47.5200,-5.5800
Norte,TO,São Salvador do Tocantins,Cerrado,4,-48.4200,-12.7800,-48.2400,-12.4200
Norte,TO,São Sebastião do Tocantins,Amazônia,1,-48.4200,-5.2200,-48.4200,-5.2200
Norte,TO,São Valério,Cerrado,6,-48.4200,-12.0600,-47.8800,-11.5200
Norte,TO,Sítio Novo do Tocantins,Cerrado,1,-47.7000,-5.5800,-47.7000,-5.5800
Norte,TO,Tabocão,Cerrado,3,-48.6000,-9.1800,-48.4200,-9.0000
Norte,TO,Taguatinga,Cerrado,5,-46.8000,-12.4200,-46.4400,-12.2400
Norte,TO,Taipas do Tocantins,Cerrado,2,-46.9800,-12.2400,-46.9800,-12.0600
Norte,TO,Talismã,Cerrado,7,-49.3200,-12.7800,-48.7800,-12.4200
Norte,TO,Tocantinópolis,Cerrado,1,-47.7000,-6.3000,-47.7000,-6.3000
Norte,TO,Tupirama,Cerrado,2,-48.2400,-9.0000,-48.2400,-8.8200
Norte,TO,Tupiratins,Cerrado,2,-48.2400,-8.4600,-48.2400,-8.2800
Norte,TO,Wanderlândia,Cerrado,2,-48.0600,-7.0200,-47.8800,-6.8400
Norte,TO,Xambioá,Amazônia,3,-48.6000,-6.6600,-48.4200,-6.4800
Sudeste,ES,Afonso Cláudio,Mata Atlântica,4,-41.2200,-20.1600,-41.0400,-19.9800
Sudeste,ES,Alegre,Mata Atlântica,3,-41.5800,-20.8800,-41.4000,-20.7000
Sudeste,ES,Alfredo Chaves,Mata Atlântica,1,-40.8600,-20.5200,-40.8600,-20.5200
Sudeste,ES,Anchieta,Mata Atlântica,1,-40.6800,-20.7000,-40.6800,-20.7000
Sudeste,ES,Apiacá,Mata Atlântica,1,-41.5800,-21.0600,-41.5800,-21.0600
Sudeste,ES,Aracruz,Mata Atlântica,3,-40.3200,-19.8000,-40.1400,-19.6200
Sudeste,ES,Baixo Guandu,Mata Atlântica,1,-41.0400,-19.6200,-41.0400,-19.6200
Sudeste,ES,Barra de São Francisco,Mata Atlântica,2,-40.8600,-18.7200,-40.8600,-18.5400
Sudeste,ES,Boa Esperança,Mata Atlântica,1,-40.3200,-18.5400,-40.3200,-18.5400
Sudeste,ES,Cachoeiro de Itapemirim,Mata Atlântica,2,-41.2200,-20.8800,-41.2200,-20.7000
Sudeste,ES,Cariacica,Mata Atlântica,1,-40.5000,-20.3400,-40.5000,-20.3400
Sudeste,ES,Castelo,Mata Atlântica,2,-41.2200,-20.5200,-41.0400,-20.5200
Sudeste,ES,Colatina,Mata Atlântica,5,-40.8600,-19.6200,-40.5000,-19.2600
Sudeste,ES,Conceição da Barra,Mata Atlântica,2,-39.7800,-18.5400,-39.7800,-18.3600
Sudeste,ES,Conceição do Castelo,Mata Atlântica,1,-41.2200,-20.3400,-41.2200,-20.3400
Sudeste,ES,Divino de São Lourenço,Mata Atlântica,1,-41.7600,-20.5200,-41.7600,-20.5200
Sudeste,ES,Domingos Martins,Mata Atlântica,3,-41.0400,-20.3400,-40.6800,-20.3400
Sudeste,ES,Ecoporanga,Mata Atlântica,7,-41.0400,-18.3600,-40.6800,-18.0000
Sudeste,ES,Fundão,Mata Atlântica,1,-40.3200,-19.9800,-40.3200,-19.9800
Sudeste,ES,Governador Lindenberg,Mata Atlântica,1,-40.5000,-19.2600,-40.5000,-19.2600
Sudeste,ES,Guarapari,Mata Atlântica,2,-40.6800,-20.5200,-40.5000,-20.5200
Sudeste,ES,Guaçuí,Mata Atlântica,1,-41.7600,-20.7000,-41.7600,-20.7000
Sudeste,ES,Ibiraçu,Mata Atlântica,1,-40.5000,-19.8000,-40.5000,-19.8000
Sudeste,ES,Iconha,Mata Atlântica,1,-40.8600,-20.7000,-40.8600,-20.7000
Sudeste,ES,Irupi,Mata Atlântica,1,-41.5800,-20.3400,-41.5800,-20.3400
Sudeste,ES,Itaguaçu,Mata Atlântica,2,-40.8600,-19.8000,-40.8600,-19.6200
Sudeste,ES,Itapemirim,Mata Atlântica,1,-41.0400,-20.8800,-41.0400,-20.8800
Sudeste,ES,Itarana,Mata Atlântica,1,-40.8600,-19.9800,-40.8600,-19.9800
Sudeste,ES,Iúna,Mata Atlântica,1,-41.7600,-20.3400,-41.7600,-20.3400
Sudeste,ES,Jaguaré,Mata Atlântica,2,-40.1400,-18.9000,-39.9600,-18.9000
Sudeste,ES,Laranja da Terra,Mata Atlântica,1,-41.0400,-19.8000,-41.0400,-19.8000
Sudeste,ES,Linhares,Mata Atlântica,10,-40.3200,-19.6200,-39.7800,-19.0800
Sudeste,ES,Mantenópolis,Mata Atlântica,1,-41.0400,-18.9000,-41.0400,-18.9000
Sudeste,ES,Marataízes,Mata Atlântica,1,-40.8600,-21.0600,-40.8600,-21.0600
Sudeste,ES,Marilândia,Mata Atlântica,1,-40.5000,-19.4400,-40.5000,-19.4400
Sudeste,ES,Mimoso do Sul,Mata Atlântica,2,-41.4000,-21.0600,-41.2200,-21.0600
Sudeste,ES,Montanha,Mata Atlântica,3,-40.3200,-18.1800,-40.1400,-18.0000
Sudeste,ES,Mucurici,Mata Atlântica,1,-40.5000,-18.0000,-40.5000,-18.0000
Sudeste,ES,Muniz Freire,Mata Atlântica,3,-41.5800,-20.5200,-41.4000,-20.3400
Sudeste,ES,Muqui,Mata Atlântica,1,-41.4000,-20.8800,-41.4000,-20.8800
Sudeste,ES,Nova Venécia,Mata Atlântica,4,-40.6800,-18.9000,-40.5000,-18.5400
Sudeste,ES,Pancas,Mata Atlântica,2,-40.8600,-19.2600,-40.8600,-19.0800
Sudeste,ES,Pedro Canário,Mata Atlântica,1,-39.9600,-18.1800,-39.9600,-18.1800
Sudeste,ES,Pinheiros,Mata Atlântica,3,-40.3200,-18.3600,-39.9600,-18.3600
Sudeste,ES,Ponto Belo,Mata Atlântica,2,-40.5000,-18.3600,-40.5000,-18.1800
Sudeste,ES,Presidente Kennedy,Mata Atlântica,2,-41.0400,-21.2400,-41.0400,-21.0600
Sudeste,ES,Rio Bananal,Mata Atlântica,1,-40.3200,-19.2600,-40.3200,-19.2600
Sudeste,ES,Rio Novo do Sul,Mata Atlântica,1,-40.8600,-20.8800,-40.8600,-20.8800
Sudeste,ES,Santa Leopoldina,Mata Atlântica,3,-40.6800,-20.1600,-40.5000,-19.9800
Sudeste,ES,Santa Maria de Jetibá,Mata Atlântica,2,-40.8600,-20.1600,-40.6800,-19.9800
Sudeste,ES,Santa Teresa,Mata Atlântica,1,-40.6800,-19.8000,-40.6800,-19.8000
Sudeste,ES,Serra,Mata Atlântica,1,-40.3200,-20.1600,-40.3200,-20.1600
Sudeste,ES,Sooretama,Mata Atlântica,1,-40.1400,-19.0800,-40.1400,-19.0800
Sudeste,ES,São Domingos do Norte,Mata Atlântica,1,-40.5000,-19.0800,-40.5000,-19.0800
Sudeste,ES,São Gabriel da Palha,Mata Atlântica,1,-40.5000,-18.9000,-40.5000,-18.9000
Sudeste,ES,São Mateus,Mata Atlântica,8,-40.3200,-19.0800,-39.7800,-18.5400
Sudeste,ES,Vargem Alta,Mata Atlântica,1,-41.0400,-20.7000,-41.0400,-20.7000
Sudeste,ES,Vila Pavão,Mata Atlântica,1,-40.6800,-18.5400,-40.6800,-18.5400
Sudeste,ES,Vila Valério,Mata Atlântica,2,-40.3200,-19.0800,-40.3200,-18.9000
Sudeste,ES,Vila Velha,Mata Atlântica,1,-40.3200,-20.3400,-40.3200,-20.3400
Sudeste,ES,Águia Branca,Mata Atlântica,2,-40.8600,-19.0800,-40.6800,-18.9000
Sudeste,MG,Abadia dos Dourados,Cerrado,2,-47.5200,-18.5400,-47.3400,-18.3600
Sudeste,MG,Abaeté,Cerrado,5,-45.5400,-19.2600,-45.1800,-18.9000
Sudeste,MG,Abre Campo,Mata Atlântica,1,-42.4800,-20.3400,-42.4800,-20.3400
Sudeste,MG,Aguanil,Mata Atlântica,1,-45.3600,-21.0600,-45.3600,-21.0600
Sudeste,MG,Aimorés,Mata Atlântica,3,-41.2200,-19.8000,-41.0400,-19.4400
Sudeste,MG,Aiuruoca,Mata Atlântica,1,-44.6400,-21.9600,-44.6400,-21.9600
Sudeste,MG,Alagoa,Mata Atlântica,1,-44.6400,-22.1400,-44.6400,-22.1400
Sudeste,MG,Alfenas,Mata Atlântica,2,-46.0800,-21.4200,-45.9000,-21.4200
Sudeste,MG,Almenara,Mata Atlântica,7,-40.8600,-16.2000,-40.5000,-15.8400
Sudeste,MG,Alpinópolis,Cerrado,2,-46.4400,-20.8800,-46.2600,-20.8800
Sudeste,MG,Alterosa,Mata Atlântica,2,-46.2600,-21.2400,-46.0800,-21.2400
Sudeste,MG,Alto Rio Doce,Mata Atlântica,1,-43.3800,-21.0600,-43.3800,-21.0600
Sudeste,MG,Alvarenga,Mata Atlântica,1,-41.7600,-19.4400,-41.7600,-19.4400
Sudeste,MG,Alvinópolis,Mata Atlântica,1,-43.2000,-20.1600,-43.2000,-20.1600
Sudeste,MG,Alvorada de Minas,Mata Atlântica,1,-43.3800,-18.7200,-43.3800,-18.7200
Sudeste,MG,Além Paraíba,Mata Atlântica,1,-42.6600,-21.7800,-42.6600,-21.7800
Sudeste,MG,Amparo do Serra,Mata Atlântica,1,-42.8400,-20.5200,-42.8400,-20.5200
Sudeste,MG,Andradas,Mata Atlântica,1,-46.4400,-22.1400,-46.4400,-22.1400
Sudeste,MG,Andrelândia,Mata Atlântica,4,-44.4600,-21.7800,-44.1000,-21.6000
Sudeste,MG,Angelândia,Mata Atlântica,1,-42.3000,-17.6400,-42.3000,-17.6400
Sudeste,MG,Antônio Carlos,Mata Atlântica,1,-43.7400,-21.4200,-43.7400,-21.4200
Sudeste,MG,Antônio Dias,Mata Atlântica,3,-43.0200,-19.6200,-42.8400,-19.4400
Sudeste,MG,Antônio Prado de Minas,Mata Atlântica,1,-42.1200,-21.0600,-42.1200,-21.0600
Sudeste,MG,Araguari,Cerrado,6,-48.4200,-18.7200,-47.8800,-18.3600
Sudeste,MG,Araguari,Mata Atlântica,2,-48.6000,-18.7200,-48.2400,-18.3600
Sudeste,MG,Araponga,Mata Atlântica,1,-42.4800,-20.7000,-42.4800,-20.7000
Sudeste,MG,Araporã,Mata Atlântica,1,-49.1400,-18.5400,-49.1400,-18.5400
Sudeste,MG,Arapuá,Cerrado,1,-46.0800,-19.0800,-46.0800,-19.0800
Sudeste,MG,Araxá,Cerrado,4,-47.1600,-19.6200,-46.8000,-19.4400
Sudeste,MG,Araçuaí,Cerrado,1,-42.1200,-16.7400,-42.1200,-16.7400
Sudeste,MG,Araçuaí,Mata Atlântica,5,-42.1200,-17.1000,-41.7600,-16.7400
Sudeste,MG,Araújos,Cerrado,1,-45.1800,-19.9800,-45.1800,-19.9800
Sudeste,MG,Arceburgo,Mata Atlântica,1,-46.9800,-21.4200,-46.9800,-21.4200
Sudeste,MG,Arcos,Mata Atlântica,1,-45.5400,-20.3400,-45.5400,-20.3400
Sudeste,MG,Argirita,Mata Atlântica,1,-42.8400,-21.6000,-42.8400,-21.6000
Sudeste,MG,Arinos,Cerrado,16,-46.2600,-16.2000,-45.7200,-15.4800
Sudeste,MG,Ataléia,Mata Atlântica,5,-41.4000,-18.3600,-41.0400,-18.0000
Sudeste,MG,Augusto de Lima,Cerrado,4,-44.4600,-18.1800,-44.1000,-18.0000
Sudeste,MG,Açucena,Mata Atlântica,2,-42.4800,-19.0800,-42.3000,-19.0800
Sudeste,MG,Baependi,Mata Atlântica,2,-44.8200,-22.1400,-44.8200,-21.9600
Sudeste,MG,Baldim,Cerrado,1,-43.9200,-19.2600,-43.9200,-19.2600
Sudeste,MG,Bambuí,Cerrado,5,-46.0800,-20.3400,-45.9000,-19.9800
Sudeste,MG,Bandeira,Mata Atlântica,1,-40.5000,-15.8400,-40.5000,-15.8400
Sudeste,MG,Barbacena,Mata Atlântica,2,-43.9200,-21.2400,-43.7400,-21.2400
Sudeste,MG,Barão de Cocais,Mata Atlântica,1,-43.5600,-19.9800,-43.5600,-19.9800
Sudeste,MG,Barão do Monte Alto,Mata Atlântica,1,-42.3000,-21.2400,-42.3000,-21.2400
Sudeste,MG,Belmiro Braga,Mata Atlântica,1,-43.3800,-21.9600,-43.3800,-21.9600
Sudeste,MG,Belo Oriente,Mata Atlântica,1,-42.4800,-19.2600,-42.4800,-19.2600
Sudeste,MG,Belo Vale,Mata Atlântica,1,-44.1000,-20.3400,-44.1000,-20.3400
Sudeste,MG,Berilo,Cerrado,1,-42.4800,-16.9200,-42.4800,-16.9200
Sudeste,MG,Berizal,Mata Atlântica,1,-41.7600,-15.6600,-41.7600,-15.6600
Sudeste,MG,Bertópolis,Mata Atlântica,1,-40.5000,-16.9200,-40.5000,-16.9200
Sudeste,MG,Betim,Mata Atlântica,1,-44.1000,-19.9800,-44.1000,-19.9800
Sudeste,MG,Bias Fortes,Mata Atlântica,1,-43.7400,-21.6000,-43.7400,-21.6000
Sudeste,MG,Biquinhas,Cerrado,1,-45.5400,-18.7200,-45.5400,-18.7200
Sudeste,MG,Boa Esperança,Cerrado,2,-45.7200,-21.0600,-45.5400,-21.0600
Sudeste,MG,Bocaina de Minas,Mata Atlântica,2,-44.6400,-22.3200,-44.4600,-22.1400
Sudeste,MG,Bocaiúva,Cerrado,6,-43.9200,-17.4600,-43.2000,-16.9200
Sudeste,MG,Bom Despacho,Cerrado,4,-45.3600,-19.8000,-45.1800,-19.6200
Sudeste,MG,Bom Jardim de Minas,Mata Atlântica,1,-44.1000,-21.9600,-44.1000,-21.9600
Sudeste,MG,Bom Jesus do Galho,Mata Atlântica,2,-42.4800,-19.8000,-42.3000,-19.6200
Sudeste,MG,Bom Repouso,Mata Atlântica,1,-46.2600,-22.5000,-46.2600,-22.5000
Sudeste,MG,Bom Sucesso,Mata Atlântica,2,-44.8200,-21.0600,-44.6400,-21.0600
Sudeste,MG,Bonfim,Mata Atlântica,1,-44.2800,-20.3400,-44.2800,-20.3400
Sudeste,MG,Bonfinópolis de Minas,Cerrado,5,-46.4400,-16.5600,-46.0800,-16.3800
Sudeste,MG,Bonito de Minas,Cerrado,11,-45.1800,-15.3000,-44.6400,-14.5800
Sudeste,MG,Borda da Mata,Mata Atlântica,1,-46.0800,-22.3200,-46.0800,-22.3200
Sudeste,MG,Botelhos,Mata Atlântica,1,-46.4400,-21.6000,-46.4400,-21.6000
Sudeste,MG,Botumirim,Cerrado,4,-43.0200,-17.1000,-42.8400,-16.7400
Sudeste,MG,Brasilândia de Minas,Cerrado,8,-46.0800,-17.1000,-45.7200,-16.7400
Sudeste,MG,Brasília de Minas,Caatinga,1,-44.4600,-16.0200,-44.4600,-16.0200
Sudeste,MG,Brasília de Minas,Cerrado,3,-44.6400,-16.3800,-44.4600,-16.2000
Sudeste,MG,Braúnas,Mata Atlântica,1,-42.6600,-19.0800,-42.6600,-19.0800
Sudeste,MG,Brumadinho,Mata Atlântica,2,-44.2800,-20.1600,-44.1000,-20.1600
Sudeste,MG,Brás Pires,Mata Atlântica,1,-43.2000,-20.8800,-43.2000,-20.8800
Sudeste,MG,Bueno Brandão,Mata Atlântica,1,-46.4400,-22.5000,-46.4400,-22.5000
Sudeste,MG,Buenópolis,Cerrado,5,-44.2800,-18.0000,-43.9200,-17.6400
Sudeste,MG,Buritis,Cerrado,13,-46.8000,-15.8400,-46.4400,-15.1200
Sudeste,MG,Buritizeiro,Cerrado,18,-45.3600,-17.8200,-44.8200,-16.7400
Sudeste,MG,Cabeceira Grande,Cerrado,2,-47.1600,-16.0200,-46.9800,-16.0200
Sudeste,MG,Cabo Verde,Mata Atlântica,1,-46.4400,-21.4200,-46.4400,-21.4200
Sudeste,MG,Cachoeira Dourada,Mata Atlântica,1,-49.5000,-18.5400,-49.5000,-18.5400
